ZIP_Code,Restaurant_Name,Rating,Review_Count,Price_Level,Latitude,Longitude,Category,Neighborhood,Address,Price_Label,Rating_Category,Review_Volume,Restaurants_in_ZIP,ZIP_Avg_Rating,Restaurants_in_Neighborhood,Neighborhood_Avg_Rating,Market_Saturation_Index,Market_Opportunity
10562,Jacquis Restaurant,4.5,30,1.0,34.025351,-117.893058,Food,Walnut,"10562-11884 Francesca Dr, Walnut, CA 91789, USA",$,Excellent (4.5+),Very Low Volume (<100),1,4.5,13,4.5,0.39,High Value Target
91789,Juugos,5.0,22,,34.045498,-117.849686,Acai Shop,Walnut,"1321 N Grand Ave, Walnut, CA 91789, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),6,4.633333333333334,13,4.5,0.551,High Value Target
19732,Yuk Dae Jang Rowland Heights - 육대장 로렌하이츠,4.3,67,3.0,33.985535,-117.87155,Food,Walnut,"19732 Colima Rd, Rowland Heights, CA 91748, USA",$$$,Very Good (4.0-4.4),Very Low Volume (<100),1,4.3,13,4.5,0.374,High Value Target
18888,Mountain House Rowland Heights 川山甲,4.5,754,2.0,33.992581,-117.891151,Food,Walnut,"18888 Labin Ct C101, Rowland Heights, CA 91748, USA",$$,Excellent (4.5+),Medium Volume (500-999),1,4.5,13,4.5,0.39,High Value Target
91789,Waba Grill,4.2,153,1.0,34.010132,-117.859785,Meal Takeaway,Walnut,"385 S Lemon Ave Ste A, Walnut, CA 91789, USA",$,Very Good (4.0-4.4),Low Volume (100-499),6,4.633333333333334,13,4.5,0.551,High Value Target
91789,Mediterranean Kabob Station,5.0,8,,34.043749,-117.849113,Food,Walnut,"1233 N Grand Ave, Walnut, CA 91789, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),6,4.633333333333334,13,4.5,0.551,High Value Target
91754,Luminarias Restaurant & Special Events,4.4,2421,2.0,34.060513,-118.161912,Steak House,Monterey Park,"3500 W Ramona Blvd, Monterey Park, CA 91754, USA",$$,Very Good (4.0-4.4),High Volume (1000+),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,Chubby Cattle Bbq | Monterey Park,4.9,3143,2.0,34.062651,-118.129753,Food,Monterey Park,"501 W Garvey Ave #108, Monterey Park, CA 91754, USA",$$,Excellent (4.5+),High Volume (1000+),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91755,Mama Lu'S Dumpling House,4.3,2767,1.0,34.062648,-118.121542,Food,Monterey Park,"153 E Garvey Ave, Monterey Park, CA 91755, USA",$,Very Good (4.0-4.4),High Volume (1000+),3,4.2,19,4.3578947368421055,0.426,High Value Target
91754,Brew Kitchen Bar,4.6,500,2.0,34.035543,-118.130086,Bar,Monterey Park,"2328 S Garfield Ave A, Monterey Park, CA 91754, USA",$$,Excellent (4.5+),Medium Volume (500-999),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,Daikokuya Monterey Park,4.4,1096,2.0,34.062972,-118.134887,Food,Monterey Park,"111 N Atlantic Blvd UNIT 241, Monterey Park, CA 91754, USA",$$,Very Good (4.0-4.4),High Volume (1000+),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91755,Monterey Palace Restaurant,3.9,1010,2.0,34.062976,-118.109058,Food,Monterey Park,"1001 E Garvey Ave, Monterey Park, CA 91755, USA",$$,Good (3.5-3.9),High Volume (1000+),3,4.2,19,4.3578947368421055,0.426,High Value Target
91754,Nbc Seafood Restaurant,4.3,2348,2.0,34.058553,-118.133026,Food,Monterey Park,"404 S Atlantic Blvd, Monterey Park, CA 91754, USA",$$,Very Good (4.0-4.4),High Volume (1000+),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,Taste Of Mp,4.2,31,,34.062645,-118.127998,Food,Monterey Park,"415 W Garvey Ave, Monterey Park, CA 91754, USA",Unknown,Very Good (4.0-4.4),Very Low Volume (<100),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,Marie Callender'S,4.3,1976,2.0,34.061217,-118.133656,Bakery,Monterey Park,"220 S Atlantic Blvd, Monterey Park, CA 91754, USA",$$,Very Good (4.0-4.4),High Volume (1000+),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,Cook'S Tortas,4.5,1389,2.0,34.041753,-118.141412,Food,Monterey Park,"1944 S Atlantic Blvd, Monterey Park, CA 91754, USA",$$,Excellent (4.5+),High Volume (1000+),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,Atlantic Seafood And Dim Sum,3.9,260,2.0,34.069417,-118.133657,Food,Monterey Park,"500 N Atlantic Blvd suite 200, Monterey Park, CA 91754, USA",$$,Good (3.5-3.9),Low Volume (100-499),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,"Capital Seafood, Monterey Park",4.3,409,2.0,34.063595,-118.133127,Banquet Hall,Monterey Park,"755 W Garvey Ave, Monterey Park, CA 91754, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,Thai Paradise,4.3,465,2.0,34.063522,-118.134552,Food,Monterey Park,"141 N Atlantic Blvd UNIT 113, Monterey Park, CA 91754, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,Ravello Osteria,4.6,709,2.0,34.036083,-118.13072,Food,Monterey Park,"2315 S Garfield Ave, Monterey Park, CA 91754, USA",$$,Excellent (4.5+),Medium Volume (500-999),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,Kaiba Japanese Restaurant,4.6,1075,2.0,34.052188,-118.136942,Food,Monterey Park,"816 S Atlantic Blvd, Monterey Park, CA 91754, USA",$$,Excellent (4.5+),High Volume (1000+),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,Seafood Palace,4.1,640,2.0,34.062091,-118.131868,Food,Monterey Park,"684 Garvey Ave, Monterey Park, CA 91754, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91755,Hironori Craft Ramen,4.4,207,2.0,34.063063,-118.114303,Food,Monterey Park,"111 N Rural Dr, Monterey Park, CA 91755, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),3,4.2,19,4.3578947368421055,0.426,High Value Target
91754,Mexicatessen,4.5,407,1.0,34.051703,-118.137351,Food,Monterey Park,"830 S Atlantic Blvd, Monterey Park, CA 91754, USA",$,Excellent (4.5+),Low Volume (100-499),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91754,Duck House Restaurant 鹿鼎記,4.3,714,2.0,34.056169,-118.135352,Food,Monterey Park,"501 S Atlantic Blvd, Monterey Park, CA 91754, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),16,4.3875,19,4.3578947368421055,0.831,Standard Market
91776,Newport Seafood Restaurant,4.4,2203,2.0,34.102176,-118.106843,Point Of Interest,San Gabriel,"518 W Las Tunas Dr, San Gabriel, CA 91776, USA",$$,Very Good (4.0-4.4),High Volume (1000+),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91775,Clearman'S North Woods Inn - San Gabriel,4.4,2580,2.0,34.129047,-118.073557,Steak House,San Gabriel,"7247 Rosemead Blvd, San Gabriel, CA 91775, USA",$$,Very Good (4.0-4.4),High Volume (1000+),3,4.333333333333333,19,4.410526315789474,0.437,High Value Target
91776,Sun Nong Dan,4.3,1111,2.0,34.104275,-118.087588,Point Of Interest,San Gabriel,"927 E Las Tunas Dr STE J, San Gabriel, CA 91776, USA",$$,Very Good (4.0-4.4),High Volume (1000+),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91776,Mian,4.3,702,1.0,34.080143,-118.104341,Point Of Interest,San Gabriel,"301 W Valley Blvd #114-115, San Gabriel, CA 91776, USA",$,Very Good (4.0-4.4),Medium Volume (500-999),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91776,Caribbean Gourmet,4.8,158,,34.099044,-118.109147,Point Of Interest,San Gabriel,"264 S Mission Dr, San Gabriel, CA 91776, USA",Unknown,Excellent (4.5+),Low Volume (100-499),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91776,Golden Deli San Gabriel,4.5,1037,1.0,34.102857,-118.111759,Sandwich Shop,San Gabriel,"815 W Las Tunas Dr, San Gabriel, CA 91776, USA",$,Excellent (4.5+),High Volume (1000+),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91776,Tasty Dining,4.5,564,2.0,34.079736,-118.103942,Meal Delivery,San Gabriel,"301 W Valley Blvd, San Gabriel, CA 91776, USA",$$,Excellent (4.5+),Medium Volume (500-999),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91770,Good Alley,4.6,119,2.0,34.079988,-118.084496,Point Of Interest,San Gabriel,"8450 E Valley Blvd #108, Rosemead, CA 91770, USA",$$,Excellent (4.5+),Low Volume (100-499),18,4.372222222222223,19,4.410526315789474,0.89,Standard Market
91775,Clearman'S Galley,4.4,2361,2.0,34.128172,-118.073511,Point Of Interest,San Gabriel,"7215 Rosemead Blvd, San Gabriel, CA 91775, USA",$$,Very Good (4.0-4.4),High Volume (1000+),3,4.333333333333333,19,4.410526315789474,0.437,High Value Target
91776,Bonchon San Gabriel,4.4,587,2.0,34.101796,-118.110391,Meal Takeaway,San Gabriel,"710 W Las Tunas Dr C2-C4, San Gabriel, CA 91776, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91776,Ho Kee Cafe,4.1,556,2.0,34.09519,-118.09978,Point Of Interest,San Gabriel,"533 S Del Mar Ave, San Gabriel, CA 91776, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91776,Ducks Restaurant,4.5,328,1.0,34.103736,-118.077736,Point Of Interest,San Gabriel,"1381 E Las Tunas Dr, San Gabriel, CA 91776, USA",$,Excellent (4.5+),Low Volume (100-499),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91776,Pepper Tavern 四川集市,4.6,334,2.0,34.080006,-118.101382,Point Of Interest,San Gabriel,"137 W Valley Blvd, San Gabriel, CA 91776, USA",$$,Excellent (4.5+),Low Volume (100-499),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91776,Auntie Kitchen,4.2,98,2.0,34.102244,-118.104069,Point Of Interest,San Gabriel,"340 W Las Tunas Dr, San Gabriel, CA 91776, USA",$$,Very Good (4.0-4.4),Very Low Volume (<100),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91776,Lunas Bar And Grill,4.3,539,2.0,34.097288,-118.10868,Catering Service,San Gabriel,"343 S Mission Dr, San Gabriel, CA 91776, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91775,Tam'S Noodle House,4.2,297,2.0,34.104212,-118.089918,Point Of Interest,San Gabriel,"120 N San Gabriel Blvd #J, San Gabriel, CA 91775, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),3,4.333333333333333,19,4.410526315789474,0.437,High Value Target
91776,Oo-Kook Korean Bbq,4.4,1172,2.0,34.097873,-118.073782,Point Of Interest,San Gabriel,"5405 Rosemead Blvd, San Gabriel, CA 91776, USA",$$,Very Good (4.0-4.4),High Volume (1000+),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91776,Chong Qing Special Noodles,4.5,401,1.0,34.10303,-118.091739,Point Of Interest,San Gabriel,"708 E Las Tunas Dr, San Gabriel, CA 91776, USA",$,Excellent (4.5+),Low Volume (100-499),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91776,Hui Tou Xiang Noodles House,4.4,234,2.0,34.102032,-118.10993,Point Of Interest,San Gabriel,"704 W Las Tunas Dr, San Gabriel, CA 91776, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),15,4.413333333333333,19,4.410526315789474,0.803,Moderate Value Target
91770,Chubby Cattle Bbq | Rosemead,4.8,470,2.0,34.079214,-118.08388,Food,Rosemead,"8508 E Valley Blvd C102, Rosemead, CA 91770, USA",$$,Excellent (4.5+),Low Volume (100-499),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,Prince Dumpling,4.6,184,,34.081653,-118.077472,Food,Rosemead,"8801 Valley Blvd, Rosemead, CA 91770, USA",Unknown,Excellent (4.5+),Low Volume (100-499),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,The Boiling Crab,4.5,1978,2.0,34.073019,-118.07094,Food,Rosemead,"3514 Rosemead Blvd, Rosemead, CA 91770, USA",$$,Excellent (4.5+),High Volume (1000+),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,Sea Harbour Seafood Restaurant,4.1,1161,2.0,34.079833,-118.07348,Food,Rosemead,"3939 Rosemead Blvd, Rosemead, CA 91770, USA",$$,Very Good (4.0-4.4),High Volume (1000+),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,Happy Ayce Hot Pot 开心火锅,4.4,2169,2.0,34.080369,-118.078174,Food,Rosemead,"8772 Valley Blvd, Rosemead, CA 91770, USA",$$,Very Good (4.0-4.4),High Volume (1000+),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,Shin-Sen-Gumi Restaurant,4.5,1137,1.0,34.079779,-118.084493,Food,Rosemead,"8450 E Valley Blvd #103, Rosemead, CA 91770, USA",$,Excellent (4.5+),High Volume (1000+),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,Zhangliang Malatang Rosemead（张亮麻辣烫）,4.7,162,2.0,34.080246,-118.082831,Food,Rosemead,"8526 Valley Blvd STE 106, Rosemead, CA 91770, USA",$$,Excellent (4.5+),Low Volume (100-499),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,Di Pilla'S Italian Restaurant,4.6,747,2.0,34.080998,-118.072732,Food,Rosemead,"9013 Valley Blvd, Rosemead, CA 91770, USA",$$,Excellent (4.5+),Medium Volume (500-999),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,888 Seafood Restaurant,4.1,723,2.0,34.079985,-118.085017,Food,Rosemead,"8450 E Valley Blvd, Rosemead, CA 91770, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,Blooming Vip Restaurant,4.0,210,2.0,34.062175,-118.091688,Food,Rosemead,"8118 Garvey Ave A, Rosemead, CA 91770, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91780,The Dive Oyster Bar,4.5,617,2.0,34.104005,-118.073292,Bar,Rosemead,"5708 Rosemead Blvd #100, Temple City, CA 91780, USA",$$,Excellent (4.5+),Medium Volume (500-999),20,4.41,18,4.366666666666666,0.953,Standard Market
91770,California Fish Grill,4.3,136,2.0,34.074883,-118.072682,Food,Rosemead,"3620 Rosemead Blvd, Rosemead, CA 91770, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,Golden Delight,4.3,375,2.0,34.062846,-118.083729,Food,Rosemead,"8479 Garvey Ave Ste 101A, Rosemead, CA 91770, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,China Bistro,4.4,155,,34.079967,-118.087542,Food,Rosemead,"8310 Valley Blvd, Rosemead, CA 91770, USA",Unknown,Very Good (4.0-4.4),Low Volume (100-499),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,Ji Rong Peking Duck,4.2,956,2.0,34.080236,-118.08477,Food,Rosemead,"8450 E Valley Blvd, Rosemead, CA 91770, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,La Vie French Restaurant,4.4,172,2.0,34.0588,-118.091,Food,Rosemead,"2547 San Gabriel Blvd, Rosemead, CA 91770, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,Xiang Ji Bbq & Seafood,4.0,178,2.0,34.074968,-118.073478,Food,Rosemead,"3643 Rosemead Blvd, Rosemead, CA 91770, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91770,Thien An Bo 7 Mon,4.2,255,2.0,34.081631,-118.076195,Food,Rosemead,"8837 Valley Blvd, Rosemead, CA 91770, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),18,4.372222222222223,18,4.366666666666666,0.89,Standard Market
91731,El Sombrero,4.4,1137,2.0,34.073904,-118.04112,Food,El Monte,"3550 Santa Anita Ave, El Monte, CA 91731, USA",$$,Very Good (4.0-4.4),High Volume (1000+),3,4.6000000000000005,20,4.49,0.458,High Value Target
91732,Jolly Jug,4.4,479,1.0,34.082013,-118.018601,Diner,El Monte,"4264 Peck Rd, El Monte, CA 91732, USA",$,Very Good (4.0-4.4),Low Volume (100-499),4,4.375,20,4.49,0.47,High Value Target
91732,Havana Club Restaurant & Bar,4.5,632,2.0,34.075531,-118.022558,Banquet Hall,El Monte,"3831 Peck Rd, El Monte, CA 91732, USA",$$,Excellent (4.5+),Medium Volume (500-999),4,4.375,20,4.49,0.47,High Value Target
91731,Annia'S Kitchen,4.6,839,1.0,34.084913,-118.032667,Food,El Monte,"4233 Santa Anita Ave UNIT 18, El Monte, CA 91731, USA",$,Excellent (4.5+),Medium Volume (500-999),3,4.6000000000000005,20,4.49,0.458,High Value Target
11740,El Pescador Bar & Grill,4.3,1758,2.0,34.065408,-118.023595,Food,El Monte,"11740 Valley Blvd, El Monte, CA 91732, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.3,20,4.49,0.374,High Value Target
12100,Teresa'S Mexican Grill,4.3,395,1.0,34.060909,-118.01665,Catering Service,El Monte,"12100 Valley Blvd, El Monte, CA 91732, USA",$,Very Good (4.0-4.4),Low Volume (100-499),1,4.3,20,4.49,0.374,High Value Target
10620,Norms Restaurant,4.2,3437,1.0,34.076394,-118.040358,Diner,El Monte,"10620 Valley Blvd, El Monte, CA 91731, USA",$,Very Good (4.0-4.4),High Volume (1000+),1,4.2,20,4.49,0.366,High Value Target
91732,El Marisquero Bar And Grill,4.3,548,2.0,34.079722,-118.019679,Food,El Monte,"4136 Peck Rd, El Monte, CA 91732, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),4,4.375,20,4.49,0.47,High Value Target
11741,El Taco Man,4.6,330,1.0,34.061457,-118.023632,Food,El Monte,"11741 Magnolia St, El Monte, CA 91732, USA",$,Excellent (4.5+),Low Volume (100-499),1,4.6,20,4.49,0.398,High Value Target
91731,Pho Yen Restaurant,4.8,30,,34.080355,-118.031958,Food,El Monte,"4022 Tyler Ave B, El Monte, CA 91731, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),3,4.6000000000000005,20,4.49,0.458,High Value Target
91733,Fuego Restaurant (Peruvian Fusion),4.6,229,1.0,34.051672,-118.037752,Food,El Monte,"1945 Tyler Ave, South El Monte, CA 91733, USA",$,Excellent (4.5+),Low Volume (100-499),2,4.6,20,4.49,0.428,High Value Target
10021,Ixmota Taqueria,4.5,1019,1.0,34.078879,-118.052013,Food,El Monte,"10021 Valley Blvd, El Monte, CA 91731, USA",$,Excellent (4.5+),High Volume (1000+),1,4.5,20,4.49,0.39,High Value Target
10814,La Borracha Hamburgerseria,4.7,48,2.0,34.0751,-118.038865,Food,El Monte,"10814 Main St, El Monte, CA 91731, USA",$$,Excellent (4.5+),Very Low Volume (<100),1,4.7,20,4.49,0.406,High Value Target
11672,Fusion Bar & Kitchen,4.7,15,,34.074127,-118.020137,Bar,El Monte,"11672 Ramona Blvd, El Monte, CA 91732, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),1,4.7,20,4.49,0.406,High Value Target
11012,Mariscos La Palma,4.2,180,,34.073569,-118.035023,Night Club,El Monte,"11012 Main St, El Monte, CA 91731, USA",Unknown,Very Good (4.0-4.4),Low Volume (100-499),1,4.2,20,4.49,0.366,High Value Target
10727,Viet Huong Restaurant,4.5,630,1.0,34.063111,-118.040627,Food,El Monte,"10727 Garvey Ave, El Monte, CA 91733, USA",$,Excellent (4.5+),Medium Volume (500-999),1,4.5,20,4.49,0.39,High Value Target
91733,Sakura Grill,4.6,56,1.0,34.05846,-118.035419,Food,El Monte,"2534 Tyler Ave, El Monte, CA 91733, USA",$,Excellent (4.5+),Very Low Volume (<100),2,4.6,20,4.49,0.428,High Value Target
91732,Birrieria Guadalajara,4.3,123,1.0,34.079438,-118.019844,Food,El Monte,"4134 Peck Rd, El Monte, CA 91732, USA",$,Very Good (4.0-4.4),Low Volume (100-499),4,4.375,20,4.49,0.47,High Value Target
10990,La Bufadora Baja Grill El Monte,4.5,1183,1.0,34.092016,-118.027535,Food,El Monte,"10990 Lower Azusa Rd # 1, El Monte, CA 91731, USA",$,Excellent (4.5+),High Volume (1000+),1,4.5,20,4.49,0.39,High Value Target
10333,Tai He Ju Dumplings House 泰禾居饺子馆,4.8,97,1.0,34.06305,-118.045487,Food,El Monte,"10333 Garvey Ave, El Monte, CA 91733, USA",$,Excellent (4.5+),Very Low Volume (<100),1,4.8,20,4.49,0.414,High Value Target
14417,Vaca Brunch & Beyond,4.5,547,2.0,34.088364,-117.96014,Point Of Interest,Baldwin Park,"14417 Ramona Blvd Ste B5, Baldwin Park, CA 91706, USA",$$,Excellent (4.5+),Medium Volume (500-999),1,4.5,17,4.394117647058824,0.39,High Value Target
14610,Guadalajara Grill,4.1,3676,2.0,34.071147,-117.957711,Point Of Interest,Baldwin Park,"14610 Baldwin Park Towne Center, Baldwin Park, CA 91706, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.1,17,4.394117647058824,0.358,High Value Target
91706,Via-Mar Restaurant,4.3,941,2.0,34.087008,-117.96074,Bar And Grill,Baldwin Park,"4105 Maine Ave, Baldwin Park, CA 91706, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),8,4.3875,17,4.394117647058824,0.591,High Value Target
12710,La Herradura Mexican Restaurant,4.4,25,,34.077918,-117.995313,Point Of Interest,Baldwin Park,"12710 Ramona Blvd, Baldwin Park, CA 91706, USA",Unknown,Very Good (4.0-4.4),Very Low Volume (<100),1,4.4,17,4.394117647058824,0.382,High Value Target
13900,La Fogata Restaurant,4.2,540,2.0,34.067525,-117.973043,Bar,Baldwin Park,"13900 Francisquito Ave, Baldwin Park, CA 91706, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),1,4.2,17,4.394117647058824,0.366,High Value Target
13720,El Llano Restaurante,4.5,416,2.0,34.082983,-117.973828,Point Of Interest,Baldwin Park,"13720 Ramona Blvd, Baldwin Park, CA 91706, USA",$$,Excellent (4.5+),Low Volume (100-499),1,4.5,17,4.394117647058824,0.39,High Value Target
91706,Chop Chineses Food,4.4,51,2.0,34.090791,-117.960631,Point Of Interest,Baldwin Park,"4303 Maine Ave ste 101, Baldwin Park, CA 91706, USA",$$,Very Good (4.0-4.4),Very Low Volume (<100),8,4.3875,17,4.394117647058824,0.591,High Value Target
91706,El Appetiz,4.6,367,2.0,34.079448,-117.97037,Point Of Interest,Baldwin Park,"3709 Baldwin Park Blvd O, Baldwin Park, CA 91706, USA",$$,Excellent (4.5+),Low Volume (100-499),8,4.3875,17,4.394117647058824,0.591,High Value Target
91706,Mariscos Martin Restaurant,4.1,700,,34.079343,-117.969727,Point Of Interest,Baldwin Park,"3709 Baldwin Park Blvd A, Baldwin Park, CA 91706, USA",Unknown,Very Good (4.0-4.4),Medium Volume (500-999),8,4.3875,17,4.394117647058824,0.591,High Value Target
13310,Mariscos Uruapan Restaurant,4.3,1558,2.0,34.080749,-117.982757,Bar,Baldwin Park,"13310 Ramona Blvd, Baldwin Park, CA 91706, USA",$$,Very Good (4.0-4.4),High Volume (1000+),1,4.3,17,4.394117647058824,0.374,High Value Target
13602,Raising Cane'S Chicken Fingers,4.4,1297,1.0,34.070645,-117.977614,Point Of Interest,Baldwin Park,"13602 Francisquito Ave, Baldwin Park, CA 91706, USA",$,Very Good (4.0-4.4),High Volume (1000+),1,4.4,17,4.394117647058824,0.382,High Value Target
91706,Main Burgers,4.5,880,,34.090646,-117.960278,Point Of Interest,Baldwin Park,"4300 Maine Ave, Baldwin Park, CA 91706, USA",Unknown,Excellent (4.5+),Medium Volume (500-999),8,4.3875,17,4.394117647058824,0.591,High Value Target
91706,Tizoc,4.6,361,1.0,34.098037,-117.960292,Point Of Interest,Baldwin Park,"4704 Maine Ave c, Baldwin Park, CA 91706, USA",$,Excellent (4.5+),Low Volume (100-499),8,4.3875,17,4.394117647058824,0.591,High Value Target
14200,Everytable,4.9,44,1.0,34.084925,-117.964302,Point Of Interest,Baldwin Park,"14200 Ramona Blvd Suite 3, Baldwin Park, CA 91706, USA",$,Excellent (4.5+),Very Low Volume (<100),1,4.9,17,4.394117647058824,0.422,High Value Target
91706,All That Pho,4.6,55,1.0,34.088096,-117.959988,Point Of Interest,Baldwin Park,"4138 Maine Ave # N4, Baldwin Park, CA 91706, USA",$,Excellent (4.5+),Very Low Volume (<100),8,4.3875,17,4.394117647058824,0.591,High Value Target
91706,La Cosecha Mexican Bistro,4.0,248,2.0,34.090308,-117.960756,Point Of Interest,Baldwin Park,"4291 Maine Ave, Baldwin Park, CA 91706, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),8,4.3875,17,4.394117647058824,0.591,High Value Target
13348,Casa Jimenez Baldwin Park,4.3,818,1.0,34.0812,-117.981811,Point Of Interest,Baldwin Park,"13348 Ramona Blvd, Baldwin Park, CA 91706, USA",$,Very Good (4.0-4.4),Medium Volume (500-999),1,4.3,17,4.394117647058824,0.374,High Value Target
91780,Baekjeong Temple City,4.4,783,2.0,34.104056,-118.072989,Food,Temple City,"5700 Rosemead Blvd #100, Temple City, CA 91780, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),20,4.41,19,4.405263157894737,0.953,Standard Market
91780,Alice’S Kitchen - Temple City,4.0,252,2.0,34.106331,-118.06172,Food,Temple City,"9556 Las Tunas Dr, Temple City, CA 91780, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),20,4.41,19,4.405263157894737,0.953,Standard Market
91780,Bay Garden Cafe,4.0,231,1.0,34.106716,-118.062034,Cafe,Temple City,"9549 Las Tunas Dr, Temple City, CA 91780, USA",$,Very Good (4.0-4.4),Low Volume (100-499),20,4.41,19,4.405263157894737,0.953,Standard Market
91780,Seafood Palace,4.2,331,2.0,34.10727,-118.058611,Food,Temple City,"9669 E Las Tunas Dr, Temple City, CA 91780, USA",$$,Very Good (4.0-4.4),Low Volume (100-499),20,4.41,19,4.405263157894737,0.953,Standard Market
91780,The Crest,4.6,155,,34.107353,-118.061397,Bar And Grill,Temple City,"5921 Temple City Blvd, Temple City, CA 91780, USA",Unknown,Excellent (4.5+),Low Volume (100-499),20,4.41,19,4.405263157894737,0.953,Standard Market
91780,Icho Izakaya,4.3,774,2.0,34.100285,-118.0748,Meal Takeaway,Temple City,"5561-5563 Rosemead Blvd, Temple City, CA 91780, USA",$$,Very Good (4.0-4.4),Medium Volume (500-999),20,4.41,19,4.405263157894737,0.953,Standard Market
91780,Golden Deli Temple City,4.4,559,1.0,34.106797,-118.058662,Sandwich Shop,Temple City,"9664 Las Tunas Dr, Temple City, CA 91780, USA",$,Very Good (4.0-4.4),Medium Volume (500-999),20,4.41,19,4.405263157894737,0.953,Standard Market
91780,Cafe Spot,5.0,7,,34.106378,-118.061074,Food,Temple City,"9578 Las Tunas Dr, Temple City, CA 91780, USA",Unknown,Excellent (4.5+),Very Low Volume (<100),20,4.41,19,4.405263157894737,0.953,Standard Market
